com_id,year,cand_id,name,party,state,district,0,1,2,3,median,mean,individual,pac
N00038699,2016,H6MN04236,Greg Ryan ,R,MN,MN04,11500.0,0.0,0.0,0.0,500.0,846.1538461538463,11000.0,500.0
N00038700,2016,H6MN07288,Amanda Lynn Hinson ,R,MN,MN07,15880.0,0.0,0.0,0.0,280.0,480.0,14880.0,1000.0
N00038701,2016,H6MN07296,Kevin Winge ,3,MN,MN07,9550.0,0.0,0.0,0.0,250.0,561.7647058823529,9550.0,0.0
N00038702,2016,H6MO04224,Gordon Christensen ,D,MO,MO04,132561.0,0.0,0.0,0.0,250.0,420.23885350318466,131955.0,606.0
N00038703,2016,H6MO06211,Travis Gonzalez ,D,MO,MO06,221.0,0.0,0.0,0.0,110.5,110.5,221.0,0.0
N00038714,2016,H6MS04192,Mark Gladney ,D,MS,MS04,25731.0,15000.0,0.0,0.0,250.0,384.921568627451,19631.0,21000.0
N00038717,2016,H6NC02130,Adam Coker ,D,NC,NC02,3950.0,0.0,0.0,0.0,250.0,359.09090909090907,3950.0,0.0
N00038720,2016,H6TX06161,Jeffrey Roseman ,D,TX,TX06,11581.0,0.0,0.0,0.0,122.0,1158.1,11581.0,0.0
N00038721,2016,H6NC06123,Jim Roberts ,D,NC,NC06,1839.0,0.0,0.0,0.0,1839.0,1839.0,1839.0,0.0
N00038724,2016,H6NC08145,Thomas Mills ,D,NC,NC08,360815.0,0.0,0.0,0.0,250.0,413.2436194895592,356216.0,1609.0
N00038725,2016,H6NC11198,Rick Bryson ,D,NC,NC11,17675.0,0.0,0.0,0.0,500.0,521.09375,16675.0,1000.0
N00038726,2016,H6NC12030,Ryan Duffie ,R,NC,NC12,4640.0,0.0,0.0,0.0,500.0,662.8571428571429,4640.0,0.0
N00038728,2016,H6NC13046,John McNeil ,D,NC,NC02,42296.0,0.0,0.0,0.0,181.5,303.63970588235287,41295.0,1000.0
N00038731,2016,H6NV02248,Chip Evans ,D,NV,NV02,150833.0,30000.0,0.0,0.0,250.0,271.6128318584071,122769.0,57564.0
N00038734,2016,H6NV03139,Jacky Rosen ,D,NV,NV03,1270351.0,265897.0,23592.0,55425.0,392.5,656.7947443181819,924767.0,6668336.0
N00038735,2016,H6NV03147,Alex Singer ,D,NV,NV03,1010.0,0.0,0.0,0.0,255.0,252.25,1009.0,0.0
N00038736,2016,H6NY03189,Chad Lupinacci ,R,NY,NY03,1900.0,0.0,0.0,0.0,275.0,150.0,900.0,0.0
N00038737,2016,H6NY03197,Jack Martins ,R,NY,NY03,689668.0,155000.0,0.0,35113.0,500.0,1111.113725490196,566668.0,627363.0
N00038738,2016,H6NY03205,Anna Kaplan ,D,NY,NY03,441751.0,5000.0,12000.0,131806.0,500.0,863.6385809312637,389501.0,139306.0
N00038739,2016,H6NY03213,Jonathan Clarke ,D,NY,NY03,3647.0,0.0,0.0,0.0,60.0,144.44444444444446,2600.0,1000.0
N00038740,2016,H6NY03221,Steve Stern ,D,NY,NY03,569069.0,5000.0,22800.0,18000.0,725.0,1019.3244897959185,499469.0,12000.0
N00038742,2016,H6NY03247,Tom Suozzi ,D,NY,NY03,2117002.0,175400.0,12151.0,0.0,500.0,1048.8066954643627,1942390.0,1177575.0
N00038743,2016,H6NY03254,Jon Kaiman ,D,NY,NY03,501376.0,10000.0,0.0,0.0,500.0,784.9625,502376.0,9000.0
N00038744,2016,H6NY05051,James Sanders Jr ,D,NY,NY05,59402.0,15000.0,0.0,0.0,500.0,499.3424657534247,36452.0,15000.0
N00038745,2016,H6NY05069,Ali Mirza ,D,NY,NY05,79475.0,0.0,0.0,0.0,350.0,455.3160919540229,79225.0,0.0
N00038746,2016,H6NY07149,Yungman Lee ,D,NY,NY07,502124.0,10879.0,0.0,0.0,500.0,1013.8294243070363,475486.0,58817.0
N00038749,2016,H6NY18203,Phil Oliva ,R,NY,NY18,187418.0,0.0,0.0,0.0,350.0,738.5806451612905,183168.0,4250.0
N00038750,2016,H6NY18211,John Lange ,R,NY,NY18,30140.0,0.0,0.0,0.0,250.0,470.4761904761905,29640.0,500.0
N00038751,2016,H6NY19235,Will Yandik ,D,NY,NY19,530069.0,27000.0,0.0,0.0,200.0,373.0503959683225,518167.0,1000.0
N00038752,2016,H6NY22098,George Phillips ,R,NY,NY22,202225.0,0.0,0.0,0.0,250.0,614.0,159026.0,8099.0
N00038753,2016,H6NY22106,Dave Gordon ,D,NY,NY22,2550.0,0.0,0.0,0.0,1275.0,1275.0,2550.0,0.0
N00038754,2016,H6NY25158,Brandon Kirshner ,I,NY,NY25,9242.0,0.0,0.0,0.0,900.0,1155.25,9242.0,0.0
N00038755,2016,H6OH08190,Jim Spurlino ,R,OH,OH08,118701.0,30000.0,0.0,0.0,1000.0,1271.9213483146068,113201.0,25500.0
N00038767,2016,H6OH08315,Warren Davidson ,R,OH,OH08,714421.0,154628.0,56957.0,16100.0,500.0,957.3953823953824,663475.0,1580065.0
N00038770,2016,H6OK02233,Jarrin Jackson ,R,OK,OK02,78662.0,17250.0,0.0,0.0,337.5,841.9017857142858,94293.0,19.0
N00038771,2016,H6OK04114,James Taylor ,R,OK,OK04,8100.0,0.0,0.0,0.0,300.0,476.47058823529403,8100.0,0.0
N00038774,2016,H6OK05269,Frank Volpe ,R,OK,OK05,9573.0,0.0,0.0,0.0,350.0,398.875,9573.0,0.0
N00038775,2016,H6OR05150,Ben West ,R,OR,OR05,40641.0,0.0,14280.0,0.0,500.0,743.0961538461537,38641.0,255531.0
N00038776,2016,H6OR05168,Seth Allan ,R,OR,OR05,17111.0,0.0,0.0,0.0,250.0,464.4285714285714,13004.0,0.0
N00038777,2016,H6PA08251,Marc Duome ,R,PA,PA08,5950.0,0.0,0.0,0.0,300.0,540.9090909090909,5950.0,0.0
N00038779,2016,H6PA08277,Brian Fitzpatrick ,R,PA,PA08,1702387.0,376595.0,33142.0,183046.0,500.0,1004.9284552845528,1236062.0,6514125.0
N00038780,2016,H6PA16312,Chet Beiler ,R,PA,PA16,103050.0,0.0,0.0,0.0,1000.0,2503.8076923076924,195297.0,0.0
N00038781,2016,H6PA16320,Lloyd Smucker ,R,PA,PA16,908983.0,182610.0,53613.0,15095.0,1000.0,1189.9878048780488,585474.0,732050.0
N00038787,2016,H6SC04163,Chris Fedalei ,D,SC,SC04,59593.0,0.0,0.0,0.0,300.0,595.7157894736843,56593.0,2500.0
N00038788,2016,H6SC07018,Mal Hyman ,D,SC,SC07,26850.0,5000.0,0.0,0.0,250.0,552.9268292682926,22670.0,9000.0
N00038791,2016,H6TX02160,Pat Bryan ,D,TX,TX02,20.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0
N00038792,2016,H6TX03168,Michael Filak ,D,TX,TX03,11489.0,0.0,0.0,0.0,587.5,884.0,10608.0,0.0
N00038794,2016,H6TX03184,Keith Thurgood ,R,TX,TX03,3976.0,0.0,0.0,0.0,375.0,497.0,3976.0,0.0
N00038795,2016,H6TX03192,Adam Bell ,D,TX,TX03,12849.0,0.0,0.0,0.0,275.0,490.625,7850.0,4999.0
N00038798,2016,H6TX06179,Ruby Woolridge ,D,TX,TX06,8950.0,5000.0,0.0,0.0,500.0,950.0,10450.0,3500.0
N00038799,2016,H6TX07110,James Lloyd ,R,TX,TX07,115496.0,0.0,0.0,0.0,500.0,999.9652173913043,114996.0,500.0
N00038800,2016,H6TX07128,Maria Espinoza ,R,TX,TX07,32781.0,0.0,0.0,15000.0,275.0,663.625,47781.0,0.0
N00038801,2016,H6TX08175,Steve Toth ,R,TX,TX08,152294.0,13195.0,0.0,0.0,1000.0,1486.2926829268292,121876.0,43613.0
N00038803,2016,H6TX09082,Jeff Martin ,R,TX,TX09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
N00038804,2016,H6TX10148,Scot Gallaher ,D,TX,TX10,0.0,5000.0,0.0,0.0,5000.0,5000.0,5000.0,0.0
N00038806,2016,H6TX13126,Jeff Ansel ,I,TX,TX13,4567.0,0.0,0.0,0.0,1567.0,1522.333333333333,4567.0,0.0
N00038808,2016,H6TX15154,Juan Palacios Jr ,D,TX,TX15,188450.0,5000.0,0.0,0.0,1000.0,1231.2291666666667,177297.0,5000.0
N00038809,2016,H6TX15162,Vicente Gonzalez ,D,TX,TX15,443220.0,155000.0,0.0,0.0,1000.0,5644.1884615384615,1467489.0,273731.0
N00038810,2016,H6TX15170,Dolly Elizondo ,D,TX,TX15,166709.0,20000.0,0.0,0.0,500.0,666.1260869565217,153209.0,15000.0
N00038811,2016,H6TX15188,Joel Quintanilla ,D,TX,TX15,11115.0,0.0,0.0,0.0,1000.0,1010.4545454545456,11115.0,0.0
N00038813,2016,H6TX15204,Tim Westley ,R,TX,TX15,12645.0,0.0,0.0,0.0,68.5,203.85483870967738,12639.0,6.0
N00038814,2016,H6TX15212,Randy Sweeten ,D,TX,TX15,53340.0,0.0,0.0,0.0,500.0,783.1746031746031,49340.0,4000.0
N00038815,2016,H6TX17119,Ralph Patterson ,R,TX,TX17,3000.0,0.0,0.0,0.0,250.0,500.0,3000.0,0.0
N00038816,2016,H6TX18158,Ava Pate ,R,TX,TX18,4240.0,0.0,0.0,0.0,76.0,385.45454545454544,4240.0,0.0
N00038818,2016,H6TX18174,DeRenda Warren ,R,TX,TX19,16235.0,0.0,0.0,0.0,1000.0,854.4736842105265,16235.0,0.0
N00038821,2016,H6TX21236,Todd Phelps ,R,TX,TX21,500.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0
N00038822,2016,H6TX21244,Tejas Vakil ,D,TX,TX21,33519.0,0.0,0.0,15000.0,500.0,1229.6944444444443,44269.0,4000.0
N00038828,2016,H6TX27092,Roy Barrera ,D,TX,TX27,16063.0,0.0,0.0,0.0,750.0,759.6666666666665,13674.0,1000.0
N00038830,2016,H6TX28074,Zeffen Hardin ,R,TX,TX28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
N00038831,2016,H6TX29056,Dominique Garcia ,D,TX,TX29,1000.0,5001.0,0.0,0.0,500.0,2000.333333333333,6001.0,0.0
N00038832,2016,H6TX29064,Adrian Garcia ,D,TX,TX29,376315.0,5750.0,0.0,84092.0,500.0,1115.3875,356924.0,242433.0
N00038836,2016,H6TX31045,Mike Clark ,D,TX,TX31,10696.0,0.0,0.0,0.0,50.0,90.41269841269842,5696.0,5000.0
N00038837,2016,H6TX31052,Mike Sweeney ,R,TX,TX31,2500.0,0.0,0.0,0.0,500.0,500.0,2500.0,0.0
N00038838,2016,H6TX32084,Cherie Myint Roughneen ,R,TX,TX32,3937.0,0.0,0.0,0.0,1968.5,1968.5,3937.0,0.0
N00038840,2016,H6TX34023,Rey Gonzalez Jr ,R,TX,TX34,30304.0,0.0,0.0,0.0,500.0,704.7441860465117,30304.0,0.0
N00038843,2016,H6UT02390,Charlene Albarran ,D,UT,UT02,63462.0,8500.0,13000.0,0.0,500.0,4077.2482269503553,574892.0,0.0
N00038844,2016,H6VA02107,Pat Cardwell ,R,VA,VA02,37550.0,0.0,0.0,0.0,750.0,1344.2307692307693,34950.0,2500.0
N00038845,2016,H6VA05126,Michael del Rosso ,R,VA,VA05,78887.0,15800.0,0.0,0.0,500.0,1018.5875,81487.0,5000.0
N00038846,2016,H6VA05134,Joe Whited ,R,VA,VA05,41000.0,0.0,0.0,0.0,500.0,788.4615384615386,41000.0,0.0
N00038847,2016,H6VA05142,Tom Garrett ,R,VA,VA05,444115.0,75000.0,0.0,15000.0,250.0,564.7591093117409,278991.0,254524.0
N00038848,2016,H6VA07130,Mike Wade ,R,VA,VA04,95228.0,10400.0,0.0,0.0,500.0,802.2521008403362,95468.0,7460.0
N00038849,2016,H6VA07148,Eileen McNeil Bedell ,D,VA,VA07,146414.0,11307.0,0.0,0.0,100.0,224.3873015873016,141364.0,15532.0
N00038850,2016,H6VA08237,Charles Hernick ,R,VA,VA08,49134.0,5000.0,0.0,0.0,250.0,336.23008849557516,37994.0,16140.0
N00038852,2016,H6VA09078,Bill Bunch ,D,VA,VA09,2260.0,0.0,0.0,0.0,250.0,282.375,2259.0,0.0
N00038853,2016,H6VA10209,LuAnn Bennett ,D,VA,VA10,2297625.0,284503.0,34544.0,50382.0,250.0,516.1479666829987,2106916.0,5664737.0
N00038854,2016,H6WA03184,David McDevitt ,D,WA,WA03,7836.0,0.0,0.0,0.0,91.0,118.72727272727272,7836.0,0.0
N00038855,2016,H6WA07425,Brady Walkinshaw ,D,WA,WA07,1846066.0,36000.0,0.0,0.0,250.0,430.6711552090716,1823031.0,397520.0
N00038856,2016,H6WA07433,Jeff Stilwell ,D,WA,WA07,200.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0
N00038857,2016,H6WA07441,Joe McDermott ,D,WA,WA07,415226.0,10000.0,0.0,0.0,250.0,468.3051869722557,388225.0,18400.0
N00038858,2016,H6WA07458,Pramila Jayapal ,D,WA,WA07,1698537.0,425435.0,0.0,0.0,133.0,351.26411244615736,1549426.0,580037.0
N00038859,2016,H6WI01192,Ryan Solen ,D,WI,WI01,7973.0,0.0,0.0,0.0,150.0,221.47222222222226,7973.0,0.0
N00038860,2016,H6WI03164,Myron Buchholz ,D,WI,WI03,11321.0,9000.0,0.0,0.0,100.0,446.6222222222222,20098.0,221.0
N00038862,2016,H6WV03091,Matt Detch ,D,WV,WV03,25005.0,0.0,0.0,0.0,250.0,426.6206896551725,24744.0,50.0
N00038863,2016,H6WY00134,Mike Konsmo ,R,WY,WY01,15950.0,0.0,0.0,0.0,1000.0,1329.1666666666667,15950.0,0.0
N00038864,2016,H6WY00142,Leland Christensen ,R,WY,WY01,143465.0,0.0,0.0,0.0,500.0,814.3354430379748,128665.0,3000.0
N00038866,2016,H6WY01041,Charlie Tyrrel ,R,WY,WY01,5600.0,0.0,0.0,0.0,1000.0,1120.0,5600.0,0.0
N00038867,2016,H6WY01058,Tim Stubson ,R,WY,WY01,160890.0,14520.0,13865.0,0.0,500.0,685.1091703056769,156890.0,32385.0
N00039030,2016,S6AL00328,John Martin ,R,AL,ALS2,500.0,5044.0,0.0,0.0,2772.0,2772.0,5544.0,0.0
N00039031,2016,S6AL00336,Marcus Bowman ,R,AL,ALS2,2764.0,0.0,0.0,0.0,375.0,460.66666666666674,2764.0,0.0
N00039038,2016,S6CA00774,Clive Grey ,I,CA,CAS1,2000.0,0.0,0.0,0.0,250.0,400.0,2000.0,0.0
N00039039,2016,S6CA00782,Russell Greene ,D,CA,CAS1,1750.0,0.0,0.0,0.0,1750.0,1750.0,1750.0,0.0
N00039042,2016,S6CA00816,Steven Pybrum ,R,CA,CAS1,1250.0,0.0,0.0,0.0,625.0,625.0,1250.0,0.0
N00039044,2016,S6CO00267,Donald Rosier ,R,CO,COS1,21340.0,0.0,0.0,0.0,1500.0,1524.2857142857142,21340.0,0.0
N00039045,2016,S6CO00275,Robert Blaha ,R,CO,COS1,123997.0,10800.0,0.0,0.0,300.0,672.9418604651163,115746.0,5551.0
N00039046,2016,S6CO00283,Jon Keyser ,R,CO,COS1,389801.0,55562.0,0.0,0.0,500.0,849.8706199460918,315302.0,75011.0
N00039048,2016,S6IL00359,Daniel J. Bronson ,R,IL,ILS2,7328.0,0.0,0.0,0.0,500.0,814.2222222222223,7328.0,0.0
N00039052,2016,S6KY00120,Jim Gray ,D,KY,KYS2,1756555.0,110000.0,23912.0,0.0,500.0,1181.0189688715952,2428175.0,1046462.0
N00039053,2016,S6KY00138,Jeff Kender ,D,KY,KYS2,5455.0,0.0,0.0,0.0,377.5,681.875,5455.0,0.0
N00039056,2016,S6KY00161,Sellus Wilder ,D,KY,KYS2,84030.0,0.0,12464.0,0.0,500.0,633.7752808988763,56406.0,39899.0
N00039061,2016,S6MD03516,Joey Hooe ,R,MD,MDS2,4950.0,0.0,0.0,0.0,1000.0,1237.5,4950.0,0.0
N00039063,2016,S6NC00308,Larry Holmquist ,R,NC,NCS2,3525.0,0.0,0.0,0.0,300.0,503.57142857142856,3525.0,0.0
N00039067,2016,S6NV00259,Tony Gumina ,R,NV,NVS2,21710.0,0.0,0.0,0.0,500.0,504.88372093023264,21710.0,0.0
N00039069,2016,S6OR05093,Faye Stewart ,R,OR,ORS2,109737.0,15800.0,0.0,0.0,1000.0,1363.3720930232555,117250.0,587.0
N00039072,2016,H6AZ01231,Brian Malnes ,I,AZ,AZ01,0.0,0.0,0.0,0.0,30000.0,30000.0,30000.0,0.0
N00039074,2016,H6CA01186,Joseph Montes ,R,CA,CA01,125558.0,0.0,12000.0,0.0,1000.0,1435.5421686746988,119150.0,94849.0
N00039075,2016,H6CA11169,Roger Petersen ,R,CA,CA11,5410.0,0.0,0.0,0.0,2700.0,2700.0,5400.0,10.0
N00039076,2016,H6CA15152,Danny Turner ,R,CA,CA15,250.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0
N00039077,2016,H6CA18115,Bob Harlow ,D,CA,CA18,200.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0
N00039080,2016,H6CA33106,Kenneth Wright ,R,CA,CA33,58146.0,0.0,0.0,0.0,500.0,674.9534883720929,58046.0,100.0
N00039082,2016,H6CA52155,Terry Allvord ,R,CA,CA52,10786.0,0.0,0.0,0.0,250.0,513.6190476190476,10786.0,0.0
N00039083,2016,H6CO06066,Kyle Bradell ,R,CO,CO06,1854.0,0.0,0.0,0.0,82.0,142.61538461538458,1854.0,0.0
N00039084,2016,H6FL02216,Jeff Moran ,R,FL,FL02,11500.0,0.0,0.0,0.0,250.0,391.3043478260869,9000.0,2500.0
N00039085,2016,H6FL06191,Patrick Mooney ,R,FL,FL06,203160.0,5000.0,0.0,0.0,-17.0,287.2201405152225,122643.0,24785.0
N00039087,2016,H6FL14112,Christine Quinn ,R,FL,FL14,10250.0,0.0,0.0,0.0,1000.0,1150.0,5750.0,4500.0
N00039088,2016,H6FL23071,Marty Feigenbaum ,R,FL,FL23,15102.0,5000.0,10440.0,0.0,119.0,872.6285714285713,30542.0,0.0
N00039090,2016,H6GA03113,Drew Ferguson ,R,GA,GA03,988150.0,328321.0,62282.0,110076.0,500.0,719.8430353430355,692489.0,1167217.0
N00039097,2016,H6IN05240,Stephen MacKenzie ,R,IN,IN05,44742.0,0.0,0.0,0.0,500.0,972.6521739130437,44742.0,0.0
N00039101,2016,H6IN08244,Ron Drake ,D,IN,IN08,4500.0,0.0,0.0,0.0,500.0,500.0,500.0,4000.0
N00039104,2016,H6IN09200,Robert Hall ,R,IN,IN09,5641.0,0.0,0.0,0.0,400.0,626.7777777777778,5641.0,0.0
N00039105,2016,H6LA03106,Brett Geymann ,R,LA,LA03,116034.0,0.0,0.0,0.0,250.0,654.5581395348837,112584.0,3450.0
N00039106,2016,H6LA04138,Mike Johnson ,R,LA,LA04,835265.0,140303.0,12000.0,0.0,250.0,709.1879496402878,788617.0,360438.0
N00039107,2016,H6MD01239,Sean Jackson ,R,MD,MD01,2750.0,0.0,0.0,0.0,1000.0,916.6666666666665,2750.0,0.0
N00039122,2016,H6MD08549,David Trone ,D,MD,MD08,0.0,0.0,0.0,0.0,275000.0,789072.0,13414224.0,0.0
N00039124,2016,H6MD08564,Dan Cox ,R,MD,MD08,36036.0,0.0,0.0,0.0,250.0,433.1341463414634,35517.0,519.0
N00039127,2016,H6MD08598,Nancy Wallace ,3,MD,MD08,6705.0,0.0,0.0,0.0,250.0,515.7692307692306,6705.0,0.0
N00039130,2016,H6MN06165,Aliena Jeanene Kern ,R,MN,MN06,8334.0,0.0,0.0,0.0,225.0,412.66666666666674,7428.0,0.0
N00039131,2016,H6NJ11120,Richard McFarlane ,D,NJ,NJ11,500.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0
N00039132,2016,H6NM02101,Merrie Lee Soules ,D,NM,NM02,178964.0,10000.0,0.0,0.0,250.0,733.601226993865,239154.0,29510.0
N00039133,2016,H6NV02255,Rick Shepherd ,D,NV,NV02,6907.0,0.0,0.0,0.0,200.0,276.28,6907.0,0.0
N00039134,2016,H6NY03262,Philip Pidot ,R,NY,NY03,158984.0,0.0,0.0,0.0,538.0,1060.503937007874,134684.0,0.0
N00039135,2016,H6NY10119,Philip Rosenthal ,R,NY,NY10,42025.0,0.0,0.0,0.0,207.5,433.61111111111114,39025.0,3000.0
N00039136,2016,H6NY19243,Zephyr Teachout ,D,NY,NY19,2347463.0,190885.0,33748.0,265119.0,35.0,147.86013787221947,2080540.0,5969296.0
N00039137,2016,H6NY22114,Steve Wells ,R,NY,NY22,456859.0,20000.0,0.0,0.0,750.0,873.2073170731708,358015.0,110744.0
N00039138,2016,H6OH01096,Michele Young ,D,OH,OH01,127533.0,5000.0,10000.0,15656.0,250.0,518.7831325301205,129177.0,28262.0
N00039142,2016,H6OH05097,James Neu ,D,OH,OH05,599.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0
N00039144,2016,H6OH06152,Michael L. Lorentz ,D,OH,OH06,10500.0,0.0,0.0,0.0,250.0,357.1428571428572,2500.0,8000.0
N00039145,2016,H6OH11160,Beverly A. Goldstein ,R,OH,OH11,11835.0,0.0,0.0,0.0,250.0,394.8148148148149,10660.0,1175.0
N00039146,2016,H6OH12119,Joe Manchik ,3,OH,OH12,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
N00039147,2016,H6OH12127,Ed Albertson ,D,OH,OH12,9100.0,5000.0,0.0,0.0,40.0,185.84615384615384,12080.0,1000.0
N00039150,2016,H6OH16136,Keith Mundy ,D,OH,OH16,5287.0,0.0,0.0,0.0,6.0,86.0,1462.0,3799.0
N00039151,2016,H6PA07139,Stanley Casacio ,R,PA,PA07,45782.0,5000.0,0.0,0.0,650.0,912.3076923076924,47440.0,3342.0
N00039152,2016,H6TN08151,Brian Kelsey ,R,TN,TN08,733826.0,20000.0,0.0,0.0,1000.0,1034.2183544303798,653626.0,39000.0
N00039172,2016,H6TX32092,Gary Stuard ,3,TX,TX32,550.0,0.0,0.0,0.0,275.0,275.0,550.0,0.0
N00039176,2016,H6VA09086,Derek Kitts ,D,VA,VA09,66577.0,0.0,0.0,0.0,250.0,290.58986175115206,63058.0,3202.0
N00039177,2016,H6WA05155,David Kay ,D,WA,WA05,250.0,5800.0,0.0,0.0,3025.0,6331.75,25327.0,0.0
N00039178,2016,H6WI01200,Jason Lebeck ,L,WI,WI01,104.0,0.0,0.0,0.0,52.0,52.0,104.0,0.0
N00039179,2016,H6WI05110,Khary Penebaker ,D,WI,WI05,71506.0,0.0,0.0,0.0,250.0,379.01910828025484,59506.0,12000.0
N00039181,2016,H6WI08130,Terry McNulty ,R,WI,WI08,6631.0,0.0,0.0,0.0,1000.0,947.2857142857144,6631.0,0.0
N00039182,2016,H6WV02101,Cory Simpson ,D,WV,WV02,157338.0,35000.0,0.0,0.0,500.0,591.8418367346939,116001.0,68062.0
N00039183,2016,H6WY01074,Ryan Greene ,D,WY,WY01,78366.0,10629.0,0.0,0.0,300.0,626.9444444444445,78995.0,10000.0
N00039219,2016,S6CO00291,Peg Littleton ,R,CO,COS1,49226.0,0.0,0.0,0.0,500.0,745.8484848484848,49226.0,0.0
N00039220,2016,S6CO00309,Jack Graham ,R,CO,COS1,892301.0,264062.0,0.0,47148.0,1000.0,2760.146862483311,2067350.0,11.0
N00039221,2016,S6CO00317,Lily Williams ,L,CO,COS1,6356.0,0.0,0.0,0.0,250.0,454.0,6356.0,0.0
N00039222,2016,S6LA00334,Caroline Fayard ,D,LA,LAS2,785402.0,47000.0,11500.0,15000.0,500.0,854.5763813651137,788774.0,231810.0
N00039232,2016,S6MD03649,Edward Shlikas ,I,MD,MDS2,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,16000.0
N00039255,2016,H6CA06227,Robert S Evans ,R,CA,CA06,2700.0,0.0,0.0,0.0,2700.0,2700.0,2700.0,0.0
N00039256,2016,H6CA17158,Peter Kuo ,R,CA,CA17,10063.0,0.0,23606.0,0.0,250.0,595.1,5951.0,27718.0
N00039258,2016,H6GA03121,Sam Anders ,R,GA,GA03,811.0,0.0,0.0,0.0,36.5,81.1,811.0,0.0
N00039259,2016,H6GA09235,Michael Scupin ,R,GA,GA09,5880.0,0.0,0.0,0.0,180.0,840.0,5880.0,0.0
N00039260,2016,H6LA03114,Grover Rees ,R,LA,LA03,55355.0,11000.0,0.0,0.0,420.0,730.4166666666665,61355.0,5000.0
N00039261,2016,H6LA03122,Gus Rantz ,R,LA,LA03,273757.0,26200.0,10800.0,0.0,972.0,1282.518987341772,303957.0,11700.0
N00039262,2016,H6LA04146,Oliver Jenkins ,R,LA,LA04,443507.0,0.0,0.0,0.0,500.0,885.7855711422845,442007.0,1500.0
N00039263,2016,H6MI10219,Anthony Forlini ,R,MI,MI10,58158.0,10000.0,0.0,0.0,250.0,670.1315789473684,50930.0,17228.0
N00039264,2016,H6NY12131,Pete Lindner ,D,NY,NY12,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0
N00039266,2016,H6NY18229,Diana Hird ,D,NY,NY18,4600.0,0.0,0.0,0.0,400.0,511.0,4599.0,0.0
N00039268,2016,H6SC05129,Francis J Person ,D,SC,SC05,634622.0,30000.0,0.0,0.0,500.0,940.1125,601672.0,62700.0
N00039270,2016,H6WV01095,Mike Manypenny ,D,WV,WV01,18992.0,0.0,0.0,0.0,150.0,264.17741935483866,16379.0,2587.0
N00039272,2016,H6WV02127,Harvey Peyton ,D,WV,WV02,118341.0,5000.0,0.0,0.0,500.0,952.4758620689656,138109.0,7441.0
N00039290,2016,S6LA00342,Derrick Edwards ,3,LA,LAS2,15325.0,0.0,0.0,0.0,1000.0,1178.8461538461538,15325.0,0.0
N00039293,2016,H6AZ05083,Andy Biggs ,R,AZ,AZ05,687605.0,108496.0,12475.0,0.0,250.0,647.1458607095926,492478.0,512682.0
N00039294,2016,H6AZ09036,John Agra ,R,AZ,AZ09,62101.0,0.0,0.0,0.0,500.0,203.98,10199.0,0.0
N00039297,2016,H6CA05336,Carlos J Santamaria ,R,CA,CA05,2700.0,0.0,0.0,0.0,2700.0,2700.0,2700.0,0.0
N00039299,2016,H6CA35127,Tyler R Fischella ,R,CA,CA35,3017.0,0.0,0.0,0.0,687.0,1004.0,3012.0,5.0
N00039300,2016,H6CA45118,Max Gouron ,D,CA,CA45,1550.0,0.0,0.0,0.0,300.0,516.6666666666666,1550.0,0.0
N00039301,2016,H6CO07106,George Anthanasopoulos ,R,CO,CO07,32926.0,0.0,0.0,0.0,350.0,651.2244897959183,31910.0,1016.0
N00039304,2016,H6FL16083,Brent King ,D,FL,FL16,2300.0,0.0,0.0,0.0,500.0,575.0,2300.0,0.0
N00039305,2016,H6GU01016,Felix Camacho ,R,GU,GU00,71010.0,20000.0,0.0,0.0,500.0,743.8842975206611,90010.0,1000.0
N00039307,2016,H6MI02182,Dennis B Murphy ,D,MI,MI02,9005.0,0.0,0.0,0.0,500.0,501.25,2005.0,7000.0
N00039308,2016,H6MN07304,Dave Hughes ,R,MN,MN07,2995.0,0.0,0.0,0.0,150.0,177.08333333333337,2125.0,870.0
N00039309,2016,H6MO01261,Paul Berry III ,R,MO,MO01,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
N00039310,2016,H6NH01297,Pam Tucker ,R,NH,NH01,81220.0,0.0,0.0,0.0,250.0,109.55882352941177,14900.0,0.0
N00039312,2016,H6NJ07177,Craig P. Heard ,R,NJ,NJ07,7400.0,0.0,0.0,0.0,750.0,1233.3333333333333,7400.0,0.0
N00039314,2016,H6NY10127,Oliver Rosenberg ,D,NY,NY10,59388.0,0.0,13000.0,0.0,500.0,991.6164383561644,72388.0,0.0
N00039315,2016,H6NY14244,Frank Spotorno ,R,NY,NY14,10404.0,0.0,0.0,0.0,400.0,854.1666666666665,10250.0,154.0
