cand_id,name,party,state,donoSetOne,donoSetTwo,donoSetThree,donoSetFour,median,mean,individual,pac
H6NJ07144,York Cook,R,NJ,5550,0,0,0,425,106.25,850,0
H6NY18179,Dan Castricone,R,NY,6775,0,0,0,250,846.875,6775,0
H6NY24177,Colleen Deacon,D,NY,1225154,184490,0,108380,250,370.8192641,1027911,1877176
H6OH07127,Roy Rich,D,OH,3808,0,0,0,70,120.5333333,1808,2000
H6OH08133,Roger Reynolds,R,OH,122569,0,0,0,250,160.2650602,26604,1000
H6OH08141,Bill Beagle,R,OH,260281,31211,0,49066,500,889.7201493,238445,141188
H6OH08158,Scott George,R,OH,4620,0,0,0,250,513.3333333,4620,0
H6OH08182,Tim Derickson,R,OH,222845,85158,37812,70176,500,611.2441472,182762,1019277
H6PA02163,Brian Sims,D,PA,304099,5400,0,0,250,397.7848444,293963,0
H6PA08244,Scott Petri,R,PA,271530,10000,0,0,1000,821.7012448,198030,35000
H6TX17093,Bill Matta,D,TX,27358,0,0,0,240,432.1666667,23337,4000
H6TX19099,Jodey Arrington,R,TX,1381506,172251,10000,0,500,817.8395604,1116351,504535
H6TX19115,Jason Corley,R,TX,3450,0,0,0,500,862.5,3450,0
H6TX21228,Tom Wakely,D,TX,19057,0,13950,0,100,177.047619,7436,25547
H6TX24149,Jan McDowell,D,TX,11179,5423,0,0,500,740.7058824,12592,4010
S6CO00259,Tim Neville,R,CO,112866,5000,10000,0,300,556.1563981,117349,7750
S6IA00124,Rob Hogg,D,IA,166820,10031,0,0,250,427.2288557,171746,5072
S6NH00091,Maggie Hassan,D,NH,14172665,1068986,211035,309493,100,314.8069259,13917929,39144767
H6FL10136,Geraldine Thompson,D,FL,117210,10000,0,0,250,733.4710744,177500,7000
H6MN02149,Jason Lewis,R,MN,610851,159269,41051,0,200,444.3410138,482110,2315490
H6OH08166,Kevin White,R,OH,1800,0,0,0,250,360,1800,0
H6AL02159,Bob Rogers,R,AL,16168,5794,0,0,376,1220.111111,21962,0
H6AL03157,Larry DiChiara,R,AL,11378,0,0,0,350,474.0833333,11378,0
H6AZ01215,David Gowan,R,AZ,300554,15000,0,0,500,937.9640288,260754,53000
H6CA17141,Ron Cohen,R,CA,4777,0,0,0,27,337.7,3377,0
H6CA21200,Connie Perez,D,CA,12800,5000,0,0,250,487.5,7800,8000
H6CA23206,Wendy Reed,D,CA,22505,0,0,0,3,154.0666667,11555,10921
H6CA52130,Denise Gitsham,R,CA,996439,55000,10000,0,500,852.0722166,849516,209023
H6CO02149,Nicholas Morse,R,CO,32499,0,0,0,191,1654.965517,143982,1017
H6DE00206,Lisa Blunt Rochester,D,DE,901724,175400,0,37684,250,412.1234783,710913,546671
H6FL05193,Lashonda Holloway,D,FL,9955,0,0,0,300,523.9473684,9955,0
H6FL06134,Dwayne L. Taylor,D,FL,17350,5000,0,0,500,559.6774194,17350,5000
H6FL07116,Bill Phillips,D,FL,46050,0,0,0,1000,1238.571429,43350,0
H6FL09211,Jason D. Borders,D,FL,305,0,0,0,100,101.6666667,305,0
H6FL10151,Fatima Rita Fahmy,D,FL,18150,0,0,0,250,292.3728814,17250,500
H6FL11209,Justin Grabelle,R,FL,282710,0,11910,0,350,764.3181818,235410,11910
H6FL14104,Evelio Gonzalez,R,FL,2875,0,0,0,175,46.875,375,0
H6IL06158,Jay Kinzler,R,IL,80526,16200,0,0,500,942.2150538,87626,33500
H6IL09145,Joan McCarthy Lasonde,R,IL,160969,5400,0,0,300,851.6528497,164369,2000
H6IL11141,Herman White,R,IL,4275,0,0,0,500,610.7142857,4275,0
H6IN09176,Trey Hollingsworth,R,IN,316284,140743,77984,33438,1000,1945.916667,210159,1738011
H6MD02203,Yuripzy Morgan,R,MD,5705,0,0,0,500,475.4166667,5705,0
H6MD04266,Alvin Thornton,D,MD,9710,0,0,0,250,358.7037037,9685,0
H6MT01095,Denise Juneau,D,MT,2010748,212000,0,0,50,153.9223025,1788885,408944
H6NC04151,Sue Googe,R,NC,87388,0,0,0,500,918.1505376,85388,2000
H6NC06107,Chris Hardin,R,NC,23864,0,0,0,150,372.875,23864,0
H6NC09184,Christian Cano,D,NC,11524,0,0,0,250,312.1142857,10924,599
H6NJ01204,Robert W. Patterson,R,NJ,177031,10000,10868,0,500,918.4417476,189199,5000
H6NJ07151,Peter Jacob,D,NJ,124491,5000,0,0,200,340.5682451,122264,6348
H6NM03075,Michael Glenn Lucero,R,NM,7150,0,0,0,250,715,7150,0
H6NY12123,David Eisenbach,D,NY,6500,5000,0,0,1550,1916.666667,11500,0
H6NY18187,Frank Spampinato,R,NY,250,0,0,0,250,250,250,0
H6NY19219,Pete Lopez,R,NY,50150,0,0,0,1000,873.6111111,31450,0
H6NY19227,Bob Bishop,R,NY,29750,0,0,0,500,1062.5,29750,0
H6NY24185,Steve Williams,D,NY,239263,40015,0,0,250,560.4186047,265078,9000
H6OH09099,Donald Larson,R,OH,21894,5000,0,0,500,1234.285714,25920,974
H6OR05143,Colm Willis,R,OR,196410,45656,20270,0,250,514.3810888,179519,170922
H6PA02171,Dwight Evans,D,PA,1453430,240800,0,0,500,678.2404677,1334099,353065
H6PA07121,Bill Golderer,D,PA,391951,34400,0,0,500,782.5461347,313801,38500
H6SC01151,Jenny Horne,R,SC,127800,5000,0,0,500,685.4054054,126800,6000
H6TX01246,Simon Winston,R,TX,30300,0,0,0,1000,1165.384615,30300,0
H6TX17101,Kaleb Sims,R,TX,21200,0,0,0,300,588.8888889,21200,0
H6TX19123,Greg Garrett,R,TX,55225,0,0,0,1000,1153.723404,54225,1000
H6TX19131,Glen Robertson,R,TX,173497,21200,12760,0,500,8501.906103,1810906,4000
H6TX19156,Don Parrish,R,TX,11425,0,0,0,1000,1142.5,11425,0
H6TX32050,Russ Ramsland,R,TX,300854,5000,10000,17500,700,1012.594697,267325,27529
H6TX32068,Jeff Tokar,R,TX,7700,0,0,0,250,135,2700,0
H6UT03166,Chia-Chi Teng,R,UT,20559,10800,0,0,500,865.3,25959,0
S6AL00310,Jonathan McConnell,R,AL,424495,68600,0,16000,500,1625.624733,762418,54984
S6AZ00258,Pat Quinn,I,AZ,5400,0,0,0,2700,2700,5400,0
S6CA00766,Mikelis Beitiks,I,CA,2995,0,0,0,492.5,748.75,2995,0
S6FL00418,Ernesto J. Rivera,R,FL,1200,0,0,0,600,600,1200,0
S6IL00334,James Marter,R,IL,11975,0,0,0,500,557.1428571,11700,275
S6MD03508,Kathy Szeliga,R,MD,1104707,178463,50054,51187,250,557.4222457,1057430,464391
S6NC00266,Deborah Ross,D,NC,8252494,555622,183166,208120,150,387.9943568,7769199,22949203
H6NC13210,Kevin Griffin,D,NC,2003,0,0,0,500,500.75,2003,0
S6NC00282,Chris Rey,D,NC,31060,0,0,0,250,554.6428571,31060,0
S6OH00270,Kelli Prather,D,OH,10,0,0,0,4.5,4.5,9,0
H6TX19149,Michael Bob Starr,R,TX,211042,71619,0,18826,500,991.6995708,231066,68079
H6TX25179,Kathleen Thomas,D,TX,48131,0,0,0,100,284.04,42606,4250
H6VA08229,Mike Webb,R,VA,4013,0,0,0,30,63.6984127,4013,0
H6WI04063,Andy Craig,L,WI,1475,0,0,0,375,368.75,1475,0
H6TX15196,"Salinas, Xavier ",R,TX,65750,0,0,0,1000,1190.909091,65500,0
H6AL01060,Dean Young,R,AL,16300,0,0,0,1000,1253.846154,16300,0
H6AR02252,Brock Olree,R,AR,2672,0,0,0,15,116.173913,2672,0
H6AZ01223,James Maloney,D,AZ,63975,0,0,0,500,1442.295082,87980,0
H6AZ03187,James Villarreal,D,AZ,6550,0,0,0,250,341.1764706,5800,0
H6AZ08178,Derek James Armstrong-Stoner,D,AZ,7065,0,0,0,300,456.5,4565,2500
H6CA07126,Scott Jones,R,CA,1115268,271427,189791,74245,500,766.6356784,915363,3340255
H6CA13140,Suzanne Caro,R,CA,4171,0,0,0,550,1042.75,4171,0
H6CA20152,Jimmy Panetta,D,CA,1252131,175000,0,0,500,906.7545126,1004684,416897
H6CA21218,Emilio Huerta,D,CA,647224,112628,59011,0,500,731.4407457,549312,2037300
H6CA25177,Bryan Caforio,D,CA,1668034,206781,24931,111876,250,426.3904672,1350805,1655464
H6CA29211,Joe Shammas,D,CA,3008,0,0,0,200,231.2307692,3006,0
H6CA31134,Sean Flynn,R,CA,150469,5000,14876,0,213,927.7614213,182769,14876
H6CA32132,Roger Hernandez,D,CA,81281,10000,0,0,2700,1280,51200,10281
H6CA36174,Dwight Kealy,R,CA,46099,0,0,0,151.5,38.87037037,2099,0
H6CA36182,Jeff Stone,R,CA,289233,45000,0,0,500,952.2410072,264723,93010
H6CA41190,Randy Fox,R,CA,63450,0,0,0,1000,1294.897959,63450,0
H6CA50258,Patrick Malloy,D,CA,9291,5000,0,0,250,324.625,7791,6500
H6CA51066,Juan Hidalgo,R,CA,65725,0,0,0,300,611.9213483,54461,11264
H6CA52148,John Horst,R,CA,10200,0,0,0,750,1275,10200,0
H6CT05140,Matt Maxwell,R,CT,3652,0,0,0,702,1217.333333,3652,0
H6CT05157,Clay Cope,R,CT,89011,0,0,15000,250,659.4957983,78480,20131
H6DE01097,Sean Barney,D,DE,1084116,85500,0,0,250,492.1429898,1060076,26190
H6FL06142,Malcolm Anthony,R,FL,14500,0,0,0,250,327.5588235,11137,0
H6FL06159,George Pappas,D,FL,33170,0,0,0,250,454.3835616,33170,0
H6FL06167,Brandon Patty,R,FL,145650,0,0,0,550,856.1267606,121570,1250
H6FL06175,David Santiago,R,FL,137201,15000,0,0,500,1023.645455,112601,30000
H6FL10169,Bob Poe,D,FL,303849,0,0,15000,300,3675.266094,1712674,2000
H6FL11217,Jack Martin,R,FL,7145,0,0,0,300,176.5625,2825,0
H6FL15150,Jim Lange,D,FL,32725,0,14060,0,500,778.0833333,46685,0
H6FL18147,Randy Perkins,D,FL,860235,267941,58999,156068,2700,25662.48936,10855233,5497727
H6FL18154,Rick Roth,R,FL,82066,0,0,0,250,75.4479638,16674,3000
H6FL23063,Tim Canova,D,FL,1921957,21363,42759,0,25,43.55217149,1796048,97354
H6GA05290,Doug Bell,R,GA,6781,0,0,0,180,339.05,6781,0
H6IA03243,Mike Sherzan,D,IA,62732,0,0,17800,500,816.6521739,75132,0
H6ID02183,Anthony Tomkins,I,ID,1190,0,0,0,150,238,1190,0
H6IL01167,Howard Brookins Jr,D,IL,185834,5000,0,0,500,737.4365079,185834,5000
H6IL02264,Dorian Myrickes,D,IL,3000,0,0,0,3000,3000,3000,0
H6IL06166,Amanda Howland,D,IL,107955,0,0,0,275,490.5026455,92705,10500
H6IL13139,Ethan Vandersand,R,IL,4054,0,0,16000,915,2651,18557,0
H6IL14129,Jim Walz,D,IL,10375,0,0,0,500,477.9411765,8125,2250
H6CA01178,Doug Wright,R,CA,22275,0,0,0,250,219.5945946,8125,0
H6CA24329,Matt Kokkonen,R,CA,5000,0,0,0,500,600,3000,2000
H6CA48245,Scott Baugh,R,CA,716400,5400,0,0,2700,1529.945055,556900,1000
H6CO07098,Bruce Baker,R,CO,1000,0,0,0,1000,1000,1000,0
H6FL06183,Fred Costello,R,FL,152890,15800,0,0,400,613.1489362,144090,8000
H6GA03097,Richard Mix,R,GA,14650,5500,10000,0,1150,4665.625,74650,500
H6GA03105,Jim Pace,R,GA,204839,12866,20000,0,500,1083.707627,255755,8000
H6IL17205,Patrick Harlan,R,IL,1284,0,0,0,625,625,1250,34
H6IN02155,Lynn Coleman,D,IN,363052,100000,0,0,250,381.4589963,311652,143250
H6IN08228,Richard Moss,R,IN,22215,0,0,0,500,482.9347826,22215,0
H6KY03173,Harold Bratcher,R,KY,6570,0,0,0,375,655,6550,20
H6KY04106,Calvin Sidle,D,KY,1042,0,0,0,212.5,173.6666667,1042,0
H6KY05137,John Burk Jr,R,KY,1000,0,0,0,1000,1000,1000,0
H6KY06127,Nancy Jo Kemper,D,KY,415666,15400,0,0,250,365.042065,381834,34745
H6LA03080,Erick Knezek,R,LA,126846,0,0,0,500,777.1836735,114246,500
H6LA03098,Greg Ellison,R,LA,484788,0,0,0,500,899.1111111,469336,14254
H6LA04096,Rick John,R,LA,117571,0,0,0,500,660.511236,117571,0
H6LA04112,Elbert Guillory,R,LA,293383,16889,0,0,250,360.0274314,288742,17630
H6LA04120,Trey Baucum,R,LA,607236,19920,10000,0,1000,1160.677932,583821,47235
H6MA09156,Tom O'Malley,R,MA,6626,0,0,0,300,441.7333333,6626,0
H6MD01221,Jim Ireton,D,MD,25361,0,0,0,250,459.6415094,24361,1000
H6MD02211,Pat McDonough,R,MD,97162,0,0,0,250,370.3141762,96652,510
H6ME01207,Mark Holbrook,R,ME,84767,0,0,0,250,521.0064103,81277,3490
H6ME01215,Ande Smith,R,ME,121416,5000,10000,0,250,535.8410042,128066,0
H6MN02198,Darlene Miller,R,MN,348869,83600,10800,0,500,731.5942408,279469,70000
H6MN03147,Jon Tollefson,D,MN,88800,5400,0,0,250,375.5319149,70600,0
H6MN04236,Greg Ryan,R,MN,11500,0,0,0,500,846.1538462,11000,500
H6MN07288,Amanda Lynn Hinson,R,MN,15880,0,0,0,280,480,14880,1000
H6MN07296,Kevin Winge,I,MN,9550,0,0,0,250,561.7647059,9550,0
H6MO04224,Gordon Christensen,D,MO,132561,0,0,0,250,420.2388535,131955,606
H6MO06211,Travis Gonzalez,D,MO,221,0,0,0,110.5,110.5,221,0
H6MS04192,Mark Gladney,D,MS,25731,15000,0,0,250,384.9215686,19631,21000
H6NC02130,Adam Coker,D,NC,3950,0,0,0,250,359.0909091,3950,0
H6TX06161,Jeffrey Roseman,D,TX,11581,0,0,0,122,1158.1,11581,0
H6NC06123,Jim Roberts,D,NC,1839,0,0,0,1839,1839,1839,0
H6NC08145,Thomas Mills,D,NC,360815,0,0,0,250,413.2436195,356216,1609
H6NC11198,Rick Bryson,D,NC,17675,0,0,0,500,521.09375,16675,1000
H6NC12030,Ryan Duffie,R,NC,4640,0,0,0,500,662.8571429,4640,0
H6NC13046,John McNeil,D,NC,42296,0,0,0,181.5,303.6397059,41295,1000
H6NV02248,Chip Evans,D,NV,150833,30000,0,0,250,271.6128319,122769,57564
H6NV03139,Jacky Rosen,D,NV,1270351,265897,23592,55425,392.5,656.7947443,924767,6668336
H6NV03147,Alex Singer,D,NV,1010,0,0,0,255,252.25,1009,0
H6NY03189,Chad Lupinacci,R,NY,1900,0,0,0,275,150,900,0
H6NY03197,Jack Martins,R,NY,689668,155000,0,35113,500,1111.113725,566668,627363
H6NY03205,Anna Kaplan,D,NY,441751,5000,12000,131806,500,863.6385809,389501,139306
H6NY03213,Jonathan Clarke,D,NY,3647,0,0,0,60,144.4444444,2600,1000
H6NY03221,Steve Stern,D,NY,569069,5000,22800,18000,725,1019.32449,499469,12000
H6NY03247,Tom Suozzi,D,NY,2117002,175400,12151,0,500,1048.806695,1942390,1177575
H6NY03254,Jon Kaiman,D,NY,501376,10000,0,0,500,784.9625,502376,9000
H6NY05051,James Sanders Jr,D,NY,59402,15000,0,0,500,499.3424658,36452,15000
H6NY05069,Ali Mirza,D,NY,79475,0,0,0,350,455.316092,79225,0
H6NY07149,Yungman Lee,D,NY,502124,10879,0,0,500,1013.829424,475486,58817
H6NY18203,Phil Oliva,R,NY,187418,0,0,0,350,738.5806452,183168,4250
H6NY18211,John Lange,R,NY,30140,0,0,0,250,470.4761905,29640,500
H6NY19235,Will Yandik,D,NY,530069,27000,0,0,200,373.050396,518167,1000
H6NY22098,George Phillips,R,NY,202225,0,0,0,250,614,159026,8099
H6NY22106,Dave Gordon,D,NY,2550,0,0,0,1275,1275,2550,0
H6NY25158,Brandon Kirshner,I,NY,9242,0,0,0,900,1155.25,9242,0
H6OH08190,Jim Spurlino,R,OH,118701,30000,0,0,1000,1271.921348,113201,25500
H6OH08315,Warren Davidson,R,OH,714421,154628,56957,16100,500,957.3953824,663475,1580065
H6OK02233,Jarrin Jackson,R,OK,78662,17250,0,0,337.5,841.9017857,94293,19
H6OK04114,James Taylor,R,OK,8100,0,0,0,300,476.4705882,8100,0
H6OK05269,Frank Volpe,R,OK,9573,0,0,0,350,398.875,9573,0
H6OR05150,Ben West,R,OR,40641,0,14280,0,500,743.0961538,38641,255531
H6OR05168,Seth Allan,R,OR,17111,0,0,0,250,464.4285714,13004,0
H6PA08251,Marc Duome,R,PA,5950,0,0,0,300,540.9090909,5950,0
H6PA08277,Brian Fitzpatrick,R,PA,1702387,376595,33142,183046,500,1004.928455,1236062,6514125
H6PA16312,Chet Beiler,R,PA,103050,0,0,0,1000,2503.807692,195297,0
H6PA16320,Lloyd Smucker,R,PA,908983,182610,53613,15095,1000,1189.987805,585474,732050
H6SC04163,Chris Fedalei,D,SC,59593,0,0,0,300,595.7157895,56593,2500
H6SC07018,Mal Hyman,D,SC,26850,5000,0,0,250,552.9268293,22670,9000
H6TX02160,Pat Bryan,D,TX,20,0,0,0,20,20,20,0
H6TX03168,Michael Filak,D,TX,11489,0,0,0,587.5,884,10608,0
H6TX03184,Keith Thurgood,R,TX,3976,0,0,0,375,497,3976,0
H6TX03192,Adam Bell,D,TX,12849,0,0,0,275,490.625,7850,4999
H6TX06179,Ruby Woolridge,D,TX,8950,5000,0,0,500,950,10450,3500
H6TX07110,James Lloyd,R,TX,115496,0,0,0,500,999.9652174,114996,500
H6TX07128,Maria Espinoza,R,TX,32781,0,0,15000,275,663.625,47781,0
H6TX08175,Steve Toth,R,TX,152294,13195,0,0,1000,1486.292683,121876,43613
H6TX09082,Jeff Martin,R,TX,4,0,0,0,0,0,0,4
H6TX10148,Scot Gallaher,D,TX,0,5000,0,0,5000,5000,5000,0
H6TX13126,Jeff Ansel,I,TX,4567,0,0,0,1567,1522.333333,4567,0
H6TX15154,Juan Palacios Jr,D,TX,188450,5000,0,0,1000,1231.229167,177297,5000
H6TX15162,Vicente Gonzalez,D,TX,443220,155000,0,0,1000,5644.188462,1467489,273731
H6TX15170,Dolly Elizondo,D,TX,166709,20000,0,0,500,666.126087,153209,15000
H6TX15188,Joel Quintanilla,D,TX,11115,0,0,0,1000,1010.454545,11115,0
H6TX15204,Tim Westley,R,TX,12645,0,0,0,68.5,203.8548387,12639,6
H6TX15212,Randy Sweeten,D,TX,53340,0,0,0,500,783.1746032,49340,4000
H6TX17119,Ralph Patterson,R,TX,3000,0,0,0,250,500,3000,0
H6TX18158,Ava Pate,R,TX,4240,0,0,0,76,385.4545455,4240,0
H6TX18174,DeRenda Warren,R,TX,16235,0,0,0,1000,854.4736842,16235,0
H6TX21236,Todd Phelps,R,TX,500,0,0,0,500,500,500,0
H6TX21244,Tejas Vakil,D,TX,33519,0,0,15000,500,1229.694444,44269,4000
H6TX27092,Roy Barrera,D,TX,16063,0,0,0,750,759.6666667,13674,1000
H6TX28074,Zeffen Hardin,R,TX,5,0,0,0,0,0,0,5
H6TX29056,Dominique Garcia,D,TX,1000,5001,0,0,500,2000.333333,6001,0
H6TX29064,Adrian Garcia,D,TX,376315,5750,0,84092,500,1115.3875,356924,242433
H6TX31045,Mike Clark,D,TX,10696,0,0,0,50,90.41269841,5696,5000
H6TX31052,Mike Sweeney,R,TX,2500,0,0,0,500,500,2500,0
H6TX32084,Cherie Myint Roughneen,R,TX,3937,0,0,0,1968.5,1968.5,3937,0
H6TX34023,Rey Gonzalez Jr,R,TX,30304,0,0,0,500,704.744186,30304,0
H6UT02390,Charlene Albarran,D,UT,63462,8500,13000,0,500,4077.248227,574892,0
H6VA02107,Pat Cardwell,R,VA,37550,0,0,0,750,1344.230769,34950,2500
H6VA05126,Michael del Rosso,R,VA,78887,15800,0,0,500,1018.5875,81487,5000
H6VA05134,Joe Whited,R,VA,41000,0,0,0,500,788.4615385,41000,0
H6VA05142,Tom Garrett,R,VA,444115,75000,0,15000,250,564.7591093,278991,254524
H6VA07130,Mike Wade,R,VA,95228,10400,0,0,500,802.2521008,95468,7460
H6VA07148,Eileen McNeil Bedell,D,VA,146414,11307,0,0,100,224.3873016,141364,15532
H6VA08237,Charles Hernick,R,VA,49134,5000,0,0,250,336.2300885,37994,16140
H6VA09078,Bill Bunch,D,VA,2260,0,0,0,250,282.375,2259,0
H6VA10209,LuAnn Bennett,D,VA,2297625,284503,34544,50382,250,516.1479667,2106916,5664737
H6WA03184,David McDevitt,D,WA,7836,0,0,0,91,118.7272727,7836,0
H6WA07425,Brady Walkinshaw,D,WA,1846066,36000,0,0,250,430.6711552,1823031,397520
H6WA07433,Jeff Stilwell,D,WA,200,0,0,0,200,200,200,0
H6WA07441,Joe McDermott,D,WA,415226,10000,0,0,250,468.305187,388225,18400
H6WA07458,Pramila Jayapal,D,WA,1698537,425435,0,0,133,351.2641124,1549426,580037
H6WI01192,Ryan Solen,D,WI,7973,0,0,0,150,221.4722222,7973,0
H6WI03164,Myron Buchholz,D,WI,11321,9000,0,0,100,446.6222222,20098,221
H6WV03091,Matt Detch,D,WV,25005,0,0,0,250,426.6206897,24744,50
H6WY00134,Mike Konsmo,R,WY,15950,0,0,0,1000,1329.166667,15950,0
H6WY00142,Leland Christensen,R,WY,143465,0,0,0,500,814.335443,128665,3000
H6WY01041,Charlie Tyrrel,R,WY,5600,0,0,0,1000,1120,5600,0
H6WY01058,Tim Stubson,R,WY,160890,14520,13865,0,500,685.1091703,156890,32385
S6AL00328,John Martin,R,AL,500,5044,0,0,2772,2772,5544,0
S6AL00336,Marcus Bowman,R,AL,2764,0,0,0,375,460.6666667,2764,0
S6CA00774,Clive Grey,I,CA,2000,0,0,0,250,400,2000,0
S6CA00782,Russell Greene,D,CA,1750,0,0,0,1750,1750,1750,0
S6CA00816,Steven Pybrum,R,CA,1250,0,0,0,625,625,1250,0
S6CO00267,Donald Rosier,R,CO,21340,0,0,0,1500,1524.285714,21340,0
S6CO00275,Robert Blaha,R,CO,123997,10800,0,0,300,672.9418605,115746,5551
S6CO00283,Jon Keyser,R,CO,389801,55562,0,0,500,849.8706199,315302,75011
S6IL00359,Daniel J. Bronson,R,IL,7328,0,0,0,500,814.2222222,7328,0
S6KY00120,Jim Gray,D,KY,1756555,110000,23912,0,500,1181.018969,2428175,1046462
S6KY00138,Jeff Kender,D,KY,5455,0,0,0,377.5,681.875,5455,0
S6KY00161,Sellus Wilder,D,KY,84030,0,12464,0,500,633.7752809,56406,39899
S6MD03516,Joey Hooe,R,MD,4950,0,0,0,1000,1237.5,4950,0
S6NC00308,Larry Holmquist,R,NC,3525,0,0,0,300,503.5714286,3525,0
S6NV00259,Tony Gumina,R,NV,21710,0,0,0,500,504.8837209,21710,0
S6OR05093,Faye Stewart,R,OR,109737,15800,0,0,1000,1363.372093,117250,587
H6AZ01231,Brian Malnes,I,AZ,0,0,0,0,30000,30000,30000,0
H6CA01186,Joseph Montes,R,CA,125558,0,12000,0,1000,1435.542169,119150,94849
H6CA11169,Roger Petersen,R,CA,5410,0,0,0,2700,2700,5400,10
H6CA15152,Danny Turner,R,CA,250,0,0,0,250,250,250,0
H6CA18115,Bob Harlow,D,CA,200,0,0,0,200,200,200,0
H6CA33106,Kenneth Wright,R,CA,58146,0,0,0,500,674.9534884,58046,100
H6CA52155,Terry Allvord,R,CA,10786,0,0,0,250,513.6190476,10786,0
H6CO06066,Kyle Bradell,R,CO,1854,0,0,0,82,142.6153846,1854,0
H6FL02216,Jeff Moran,R,FL,11500,0,0,0,250,391.3043478,9000,2500
H6FL06191,Patrick Mooney,R,FL,203160,5000,0,0,-17,287.2201405,122643,24785
H6FL14112,Christine Quinn,R,FL,10250,0,0,0,1000,1150,5750,4500
H6FL23071,Marty Feigenbaum,R,FL,15102,5000,10440,0,119,872.6285714,30542,0
H6GA03113,Drew Ferguson,R,GA,988150,328321,62282,110076,500,719.8430353,692489,1167217
H6IN05240,Stephen MacKenzie,R,IN,44742,0,0,0,500,972.6521739,44742,0
H6IN08244,Ron Drake,D,IN,4500,0,0,0,500,500,500,4000
H6IN09200,Robert Hall,R,IN,5641,0,0,0,400,626.7777778,5641,0
H6LA03106,Brett Geymann,R,LA,116034,0,0,0,250,654.5581395,112584,3450
H6LA04138,Mike Johnson,R,LA,835265,140303,12000,0,250,709.1879496,788617,360438
H6MD01239,Sean Jackson,R,MD,2750,0,0,0,1000,916.6666667,2750,0
H6MD08549,David Trone,D,MD,0,0,0,0,275000,789072,13414224,0
H6MD08564,Dan Cox,R,MD,36036,0,0,0,250,433.1341463,35517,519
H6MD08598,Nancy Wallace,G,MD,6705,0,0,0,250,515.7692308,6705,0
H6MN06165,Aliena Jeanene Kern,R,MN,8334,0,0,0,225,412.6666667,7428,0
H6NJ11120,Richard McFarlane,D,NJ,500,0,0,0,500,500,500,0
H6NM02101,Merrie Lee Soules,D,NM,178964,10000,0,0,250,733.601227,239154,29510
H6NV02255,Rick Shepherd,D,NV,6907,0,0,0,200,276.28,6907,0
H6NY03262,Philip Pidot,R,NY,158984,0,0,0,538,1060.503937,134684,0
H6NY10119,Philip Rosenthal,R,NY,42025,0,0,0,207.5,433.6111111,39025,3000
H6NY19243,Zephyr Teachout,D,NY,2347463,190885,33748,265119,35,147.8601379,2080540,5969296
H6NY22114,Steve Wells,R,NY,456859,20000,0,0,750,873.2073171,358015,110744
H6OH01096,Michele Young,D,OH,127533,5000,10000,15656,250,518.7831325,129177,28262
H6OH05097,James Neu,D,OH,599,0,0,0,0,0,0,599
H6OH06152,Michael L. Lorentz,D,OH,10500,0,0,0,250,357.1428571,2500,8000
H6OH11160,Beverly A. Goldstein,R,OH,11835,0,0,0,250,394.8148148,10660,1175
H6OH12119,Joe Manchik,G,OH,1000,0,0,0,0,0,0,1000
H6OH12127,Ed Albertson,D,OH,9100,5000,0,0,40,185.8461538,12080,1000
H6OH16136,Keith Mundy,D,OH,5287,0,0,0,6,86,1462,3799
H6PA07139,Stanley Casacio,R,PA,45782,5000,0,0,650,912.3076923,47440,3342
H6TN08151,Brian Kelsey,R,TN,733826,20000,0,0,1000,1034.218354,653626,39000
H6TX32092,Gary Stuard,G,TX,550,0,0,0,275,275,550,0
H6VA09086,Derek Kitts,D,VA,66577,0,0,0,250,290.5898618,63058,3202
H6WA05155,David Kay,D,WA,250,5800,0,0,3025,6331.75,25327,0
H6WI01200,Jason Lebeck,L,WI,104,0,0,0,52,52,104,0
H6WI05110,Khary Penebaker,D,WI,71506,0,0,0,250,379.0191083,59506,12000
H6WI08130,Terry McNulty,R,WI,6631,0,0,0,1000,947.2857143,6631,0
H6WV02101,Cory Simpson,D,WV,157338,35000,0,0,500,591.8418367,116001,68062
H6WY01074,Ryan Greene,D,WY,78366,10629,0,0,300,626.9444444,78995,10000
S6CO00291,Peg Littleton,R,CO,49226,0,0,0,500,745.8484848,49226,0
S6CO00309,Jack Graham,R,CO,892301,264062,0,47148,1000,2760.146862,2067350,11
S6CO00317,Lily Williams,L,CO,6356,0,0,0,250,454,6356,0
S6LA00334,Caroline Fayard,D,LA,785402,47000,11500,15000,500,854.5763814,788774,231810
S6MD03649,Edward Shlikas,I,MD,0,0,0,16000,0,0,0,16000
H6CA06227,Robert S Evans,R,CA,2700,0,0,0,2700,2700,2700,0
H6CA17158,Peter Kuo,R,CA,10063,0,23606,0,250,595.1,5951,27718
H6GA03121,Sam Anders,R,GA,811,0,0,0,36.5,81.1,811,0
H6GA09235,Michael Scupin,R,GA,5880,0,0,0,180,840,5880,0
H6LA03114,Grover Rees,R,LA,55355,11000,0,0,420,730.4166667,61355,5000
H6LA03122,Gus Rantz,R,LA,273757,26200,10800,0,972,1282.518987,303957,11700
H6LA04146,Oliver Jenkins,R,LA,443507,0,0,0,500,885.7855711,442007,1500
H6MI10219,Anthony Forlini,R,MI,58158,10000,0,0,250,670.1315789,50930,17228
H6NY12131,Pete Lindner,D,NY,1844,0,0,0,0,0,0,1844
H6NY18229,Diana Hird,D,NY,4600,0,0,0,400,511,4599,0
